Course number,Course title,Units,Type,Section,Session,Time,Days,Seats,Registered,Instructor,Term,Department,Year,Semester,AY
PPDE-668,Applied Econometrics for Program Evaluation,4.0,Lecture,50910R,1.0,2:00-5:20pm,Thursday,32.0,18.0,Tj McCarthy,20181,PPDE,2018,SP,AY18
PPDE-680,Board Governance and Leadership,2.0,Lecture,50912R,1.0,6:00-9:20pm,Tuesday,25.0,13.0,Claire Peeps,20181,PPDE,2018,SP,AY18
PPDE-681,Fund Development for Nonprofit Organizations,4.0,Lecture,50913R,1.0,6:00-9:20pm,Wednesday,15.0,15.0,John Sonego,20181,PPDE,2018,SP,AY18
PPDE-683,Social Finance and Development,4.0,Lecture,50914R,1.0,2:00-5:20pm,Wednesday,25.0,10.0,Rym Kaki,20181,PPDE,2018,SP,AY18
PLUS-651,Applied Research Design and Inquiry,4.0,Lecture,51555D,1.0,TBA,,18.0,16.0,Deborah Natoli,20181,PLUS,2018,SP,AY18
PLUS-694a,"Planning, Design and Development Professional Dissertation",2.0,Lecture,51550D,1.0,TBA,,30.0,1.0,,20181,PLUS,2018,SP,AY18
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0,Lecture,51552D,1.0,TBA,,10.0,4.0,,20181,PLUS,2018,SP,AY18
PLUS-694d,"Planning, Design and Development Professional Dissertation",2.0,Lecture,51553D,1.0,TBA,,15.0,2.0,,20181,PLUS,2018,SP,AY18
PLUS-694z,"Planning, Design and Development Professional Dissertation",0.0,Lecture,51554D,1.0,TBA,,10.0,3.0,,20181,PLUS,2018,SP,AY18
RED-351,Land Use Regulation,4.0,Lecture,51666R,1.0,6:00-9:20pm,Wednesday,30.0,17.0,Nicole Kuklok-Waldman,20181,RED,2018,SP,AY18
RED-362,Real Estate Development Fundamentals,4.0,Lecture,51650R,1.0,10:00-11:50am,"Mon, Wed",55.0,55.0,Jorge De La Roca,20181,RED,2018,SP,AY18
RED-362,Real Estate Development Fundamentals,4.0,Lecture,51651R,1.0,10:00-11:50am,"Tue, Thu",55.0,48.0,Jorge De La Roca,20181,RED,2018,SP,AY18
RED-375,Real Estate Development Analysis,4.0,Lecture,51652R,1.0,10:00-11:50am,"Tue, Thu",25.0,22.0,John Loper,20181,RED,2018,SP,AY18
RED-375,Real Estate Development Analysis,4.0,Lecture,51663R,1.0,2:00-3:50pm,"Tue, Thu",36.0,36.0,John Loper,20181,RED,2018,SP,AY18
RED-398,Shaping Cities Through Real Estate,"2.0-4.0 units, max 8",,,,,,,,,20181,RED,2018,SP,AY18
RED-398,Retail Properties,4.0,Lecture,51661R,1.0,6:00-9:20pm,Thursday,35.0,35.0,Bret Nielsen,20181,RED,2018,SP,AY18
RED-417,History of Planning and Development,4.0,Lecture,51653R,1.0,10:00-11:50am,"Tue, Thu",60.0,59.0,Cara Mullio,20181,RED,2018,SP,AY18
RED-425,Designing Livable Communities,4.0,Lecture,51654R,1.0,12:00-1:50pm,"Tue, Thu",25.0,24.0,Elizabeth Falletta,20181,RED,2018,SP,AY18
RED-425,Designing Livable Communities,4.0,Lecture,51655R,1.0,2:00-3:50pm,"Tue, Thu",25.0,22.0,Elizabeth Falletta,20181,RED,2018,SP,AY18
RED-425,Designing Livable Communities,4.0,Lecture,51656R,1.0,4:00-5:50pm,"Mon, Wed",25.0,25.0,Todd Gish,20181,RED,2018,SP,AY18
RED-425,Designing Livable Communities,4.0,Lecture,51665R,1.0,6:00-9:50pm,Wednesday,25.0,13.0,Oscar Graham,20181,RED,2018,SP,AY18
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51657R,1.0,12:00-1:50pm,"Mon, Wed",28.0,25.0,James Howard,20181,RED,2018,SP,AY18
RED-435,Analyzing Real Estate Markets,4.0,Lecture,51664R,1.0,10:00-11:50am,"Mon, Wed",28.0,23.0,Rebecca Morris,20181,RED,2018,SP,AY18
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,51658D,1.0,6:00-9:20pm,Monday,40.0,34.0,Babak Ziai,20181,RED,2018,SP,AY18
RED-510,Real Estate Practice and Principles,4.0,Lecture,51622R,38.0,6:00-9:30pm,Monday,30.0,15.0,Joel Bryant,20181,RED,2018,SP,AY18
RED-512,Real Estate Project Analysis,4.0,Lecture,51621D,38.0,6:00-9:30pm,Monday,30.0,18.0,Terri Dickerhoff,20181,RED,2018,SP,AY18
RED-545,Advanced Real Estate and Financial Modeling,2.0,Lecture,51600D,38.0,TBA,,20.0,18.0,Ehud Mouchly,20181,RED,2018,SP,AY18
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,51601D,38.0,6:00-8:50pm,Tuesday,20.0,9.0,John Menne,20181,RED,2018,SP,AY18
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,51620D,38.0,2:00-4:50pm,Thursday,32.0,32.0,John Menne,20181,RED,2018,SP,AY18
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lab,51602R,38.0,2:00-3:50pm,Tuesday,20.0,20.0,Iain Gulin,20181,RED,2018,SP,AY18
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lab,51603R,38.0,4:00-5:50pm,Tuesday,20.0,20.0,Iain Gulin,20181,RED,2018,SP,AY18
RED-562,Legal Issues in Real Estate Development,4.0,Lecture,51605D,38.0,6:00-9:50pm,Wednesday,10.0,7.0,Kerry Fields,20181,RED,2018,SP,AY18
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,51607D,38.0,2:00-5:50pm,Monday,30.0,28.0,Carl Meyer Steven Kellenberg Kenneth R Long Shawn Godkin,20181,RED,2018,SP,AY18
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,51608D,38.0,6:00-9:50pm,Monday,20.0,11.0,Carl Meyer Steven Kellenberg Kenneth R Long Shawn Godkin,20181,RED,2018,SP,AY18
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lab,51610R,38.0,TBA,,40.0,39.0,Shawn Godkin,20181,RED,2018,SP,AY18
RED-590,Directed Research,1.0-12.0 units,Lecture,51612D,38.0,TBA,,10.0,2.0,Jennifer Hsu,20181,RED,2018,SP,AY18
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51616D,38.0,12:00-1:50pm,Monday,30.0,28.0,Mott Smith,20181,RED,2018,SP,AY18
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51617D,38.0,9:00-10:50am,Monday,30.0,30.0,John Drachman,20181,RED,2018,SP,AY18
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51618D,38.0,6:00-7:50pm,Tuesday,30.0,27.0,Christopher Payne,20181,RED,2018,SP,AY18
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51627D,38.0,6:00-7:50pm,Thursday,27.0,27.0,Jeffrey Kreshek,20181,RED,2018,SP,AY18
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,51710D,820.0,TBA,,30.0,22.0,Gregory Chesley,20181,HMGT,2018,SP,AY18
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,51717D,820.0,TBA,,30.0,14.0,Wayne Sass,20181,HMGT,2018,SP,AY18
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,51711D,820.0,TBA,,30.0,18.0,Stanley Augustine,20181,HMGT,2018,SP,AY18
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,51719D,820.0,TBA,,30.0,20.0,Stanley Augustine,20181,HMGT,2018,SP,AY18
HMGT-565,Managing the Organization&apos;s Financial Health,4.0,Lecture,51720D,820.0,TBA,,30.0,26.0,Patrick Gless,20181,HMGT,2018,SP,AY18
HMGT-565,Managing the Organization&apos;s Financial Health,4.0,Lecture,51722D,820.0,TBA,,30.0,15.0,Samuel King,20181,HMGT,2018,SP,AY18
HMGT-570,Strategic Management,4.0,Lecture,51713D,820.0,TBA,,30.0,19.0,Joe Nihom,20181,HMGT,2018,SP,AY18
HMGT-570,Strategic Management,4.0,Lecture,51723D,820.0,TBA,,30.0,14.0,Jeffrey West,20181,HMGT,2018,SP,AY18
HMGT-575,Managing and Improving Health,4.0,Lecture,51725D,820.0,TBA,,30.0,20.0,Micklyn Eppler,20181,HMGT,2018,SP,AY18
HMGT-575,Managing and Improving Health,4.0,Lecture,51726D,820.0,TBA,,30.0,18.0,Michael Harris,20181,HMGT,2018,SP,AY18
HMGT-575,Managing and Improving Health,4.0,Lecture,51727D,820.0,TBA,,30.0,19.0,Glenn Melnick,20181,HMGT,2018,SP,AY18
HMGT-600,Managing Risk,2.0,Lecture,51716D,820.0,TBA,,30.0,25.0,Gary Blackard,20181,HMGT,2018,SP,AY18
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51714D,820.0,TBA,,30.0,25.0,Nathan Degodt,20181,HMGT,2018,SP,AY18
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51715D,820.0,TBA,,30.0,25.0,Agatha King,20181,HMGT,2018,SP,AY18
PPD-225,Public Policy and Management,4.0,Lecture,51101D,1.0,10:00-11:50am,"Tue, Thu",50.0,50.0,Janna Rezaee,20173,PPD,2017,F,AY18
PPD-225,Public Policy and Management,4.0,Lecture,51103D,1.0,6:00-9:20pm,Monday,95.0,90.0,Lori Glasgow,20173,PPD,2017,F,AY18
PPD-227,Urban Planning and Development,4.0,Lecture,51100R,1.0,8:00-9:50am,"Mon, Wed",50.0,13.0,Dion Jackson,20173,PPD,2017,F,AY18
PPD-240g,Citizenship and Public Ethics,4.0,Lecture,51140D,1.0,12:00-1:50pm,"Tue, Thu",50.0,48.0,William Resh,20173,PPD,2017,F,AY18
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51109D,1.0,10:00-11:50am,"Tue, Thu",97.0,97.0,Todd Gish,20173,PPD,2017,F,AY18
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51110D,1.0,10:00-11:50am,"Mon, Wed",97.0,97.0,Genevieve Giuliano,20173,PPD,2017,F,AY18
PPD-300,Social Justice Issues in Public Policy and Urban Planning .,4.0,Lecture,51119R,1.0,4:00-5:50pm,"Tue, Thu",50.0,46.0,Lavonna Lewis,20173,PPD,2017,F,AY18
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51126D,1.0,6:30-8:20pm,Monday,40.0,25.0,Aggie Afarinesh,20173,PPD,2017,F,AY18
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51129D,1.0,6:30-8:20pm,Wednesday,40.0,12.0,Aggie Afarinesh,20173,PPD,2017,F,AY18
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51102R,1.0,6:00-9:20pm,Thursday,50.0,33.0,Bo Wen,20173,PPD,2017,F,AY18
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51107R,1.0,12:00-1:50pm,"Tue, Thu",50.0,47.0,Julie Zissimopoulos,20173,PPD,2017,F,AY18
PPD-313,Finance of the Public Sector,4.0,Lecture,51113R,1.0,4:00-5:50pm,"Mon, Wed",32.0,32.0,Mark Phillips,20173,PPD,2017,F,AY18
PPD-315,Analytic Foundations for Public Policy,4.0,Lecture,51106R,1.0,6:00-9:20pm,Tuesday,32.0,25.0,Pamela McCann,20173,PPD,2017,F,AY18
PPD-318,Financial Accounting in Public and Non-Profit Organizations,4.0,Lecture,51115R,1.0,6:00-9:20pm,Monday,32.0,16.0,Robert Smythe,20173,PPD,2017,F,AY18
PPD-325,Fundamentals of Health Policy and Management,4.0,Lecture,51108R,1.0,2:00-3:50pm,"Mon, Wed",32.0,18.0,Alice Chen,20173,PPD,2017,F,AY18
PPD-330,Introduction to Health Care Systems,4.0,Lecture,51117R,1.0,9:00-12:20pm,Friday,32.0,14.0,Glenn Melnick,20173,PPD,2017,F,AY18
PPD-342,Crime and Public Policy,4.0,Lecture,51118R,1.0,6:00-9:20pm,Tuesday,38.0,33.0,Tomson Ong,20173,PPD,2017,F,AY18
PPD-353,Philanthropy and Social Change,4.0,Lecture,51152R,1.0,6:00-9:20pm,Thursday,32.0,15.0,Cam Vu,20173,PPD,2017,F,AY18
PPD-357,Government and Business,4.0,Lecture,51139R,1.0,10:00-11:50am,"Mon, Wed",32.0,31.0,Michael Thom,20173,PPD,2017,F,AY18
PPD-360,Urban Transportation Planning and Policy,4.0,Lecture,51116R,1.0,6:00-9:20pm,Tuesday,32.0,16.0,Michael Kodama,20173,PPD,2017,F,AY18
PPD-371,The Nonprofit Sector and the Public Interest,4.0,Lecture,51123R,1.0,4:00-5:50pm,"Mon, Wed",40.0,32.0,Cara Esposito,20173,PPD,2017,F,AY18
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,51112R,1.0,12:00-1:50pm,"Mon, Wed",40.0,27.0,Tj McCarthy,20173,PPD,2017,F,AY18
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,51114R,1.0,2:00-3:50pm,"Mon, Wed",32.0,19.0,Nathan Hutson,20173,PPD,2017,F,AY18
PPD-413,Administration of Health Care Organizations,4.0,Lecture,51147R,1.0,12:00-1:50pm,"Mon, Wed",32.0,15.0,Philip Dalton,20173,PPD,2017,F,AY18
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51120D,1.0,10:00-11:50am,"Mon, Wed",30.0,26.0,Donald Spivack,20173,PPD,2017,F,AY18
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51128D,1.0,6:00-9:20pm,Wednesday,30.0,23.0,Ben Feingold,20173,PPD,2017,F,AY18
PPD-439,Housing and Community Development,4.0,Lecture,51132R,1.0,6:00-9:20pm,Wednesday,57.0,39.0,Jennifer Thomas,20173,PPD,2017,F,AY18
PPD-478,Social Innovation,4.0,Lecture,51125R,1.0,12:00-1:50pm,"Tue, Thu",40.0,36.0,Alexandra Graddy-Reed,20173,PPD,2017,F,AY18
PPD-485m,U.S. Immigration Policy,4.0,Lecture,51127R,1.0,6:00-9:20pm,Wednesday,32.0,14.0,Cynthia Lucas,20173,PPD,2017,F,AY18
PPD-490x,Directed Research,"1.0-8.0 units, max 12",Lecture,51135D,1.0,TBA,TBA,10.0,1.0,Jennifer Hsu,20173,PPD,2017,F,AY18
PPD-497a,Senior Thesis,2.0,Lecture,51146D,1.0,TBA,TBA,10.0,7.0,Julie Zissimopoulos,20173,PPD,2017,F,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51201R,1.0,12:00-1:50pm,Tuesday,25.0,11.0,Frank Zerunyan,20173,PPD,2017,F,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51202R,1.0,6:00-7:50pm,Wednesday,20.0,19.0,Frank Zerunyan,20173,PPD,2017,F,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51460D,593.0,TBA,TBA,75.0,24.0,"William Leach, Dian Johnson Harrison",20173,PPD,2017,F,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51300R,595.0,6:00-9:20pm,Tuesday,250.0,145.0,Mark Phillips,20173,PPD,2017,F,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51301R,595.0,6:00-9:20pm,Monday,250.0,114.0,Antonio Bento,20173,PPD,2017,F,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51432D,563.0,TBA,TBA,30.0,18.0,Robert Ingenito,20173,PPD,2017,F,AY18
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,51304R,596.0,6:00-9:20pm,Tuesday,250.0,105.0,Mark Phillips,20173,PPD,2017,F,AY18
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,51305R,596.0,6:00-9:20pm,Monday,250.0,61.0,Antonio Bento,20173,PPD,2017,F,AY18
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,51430D,564.0,TBA,TBA,30.0,18.0,Robert Ingenito,20173,PPD,2017,F,AY18
PPD-502x,Statistical Foundations for Public Management and Policy,2.0,Lecture,51395R,597.0,6:00-7:50pm,Thursday,70.0,65.0,Vi-Nhuan Le,20173,PPD,2017,F,AY18
PPD-502x,Statistical Foundations for Public Management and Policy,2.0,Lecture,51461D,593.0,TBA,TBA,60.0,17.0,John Calanni,20173,PPD,2017,F,AY18
PPD-508,Health Care Operations Improvement,3.0,Lecture,31508D,48.0,6:40-9:20pm,Wednesday,42.0,37.0,David Belson,20173,PPD,2017,F,AY18
PPD-508,Health Care Operations Improvement,3.0,Lecture,31708D,34.0,6:40-9:20pm,Wednesday,10.0,6.0,David Belson,20173,PPD,2017,F,AY18
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51214D,61.0,TBA,TBA,28.0,17.0,Lavonna Lewis,20173,PPD,2017,F,AY18
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51272D,1.0,2:00-5:20pm,Wednesday,30.0,29.0,Philip Dalton,20173,PPD,2017,F,AY18
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,51275D,1.0,6:00-9:20pm,Wednesday,30.0,28.0,Howard Greenwald,20173,PPD,2017,F,AY18
PPD-511,Health Information Systems,2.0,Lecture,51775D,820.0,TBA,TBA,25.0,21.0,Michael Palacios,20173,PPD,2017,F,AY18
PPD-511,Health Information Systems,2.0,Lecture,51776D,820.0,TBA,TBA,25.0,10.0,Michael Palacios,20173,PPD,2017,F,AY18
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,51290D,61.0,TBA,TBA,38.0,38.0,Ralph Oyaga,20173,PPD,2017,F,AY18
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,51291D,1.0,6:30-8:40pm,Tuesday,32.0,32.0,Ian Spatz,20173,PPD,2017,F,AY18
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,51271D,1.0,6:00-9:20pm,Monday,38.0,37.0,Lannie Tonnu,20173,PPD,2017,F,AY18
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,51500D,1.0,6:00-9:20pm,Tuesday,38.0,32.0,John Raffoul,20173,PPD,2017,F,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51778D,820.0,TBA,TBA,25.0,23.0,Paveljit Bindra,20173,PPD,2017,F,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51779D,820.0,TBA,TBA,25.0,18.0,Paveljit Bindra,20173,PPD,2017,F,AY18
PPD-524,Planning Theory,2.0,Lecture,51332R,596.0,4:00-5:50pm,"Tue, Thu",65.0,64.0,Dowell Myers,20173,PPD,2017,F,AY18
PPD-529,Legal Environment of Planning,2.0,Lecture,51309R,595.0,6:00-9:20pm,Thursday,60.0,52.0,Nicole Kuklok-Waldman,20173,PPD,2017,F,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51213D,1.0,2:00-5:20pm,Thursday,20.0,10.0,Todd Gish,20173,PPD,2017,F,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51241D,1.0,9:00-12:20pm,Thursday,20.0,18.0,Donald Spivack,20173,PPD,2017,F,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51212D,1.0,6:00-9:20pm,Wednesday,21.0,12.0,Marissa Aho,20173,PPD,2017,F,AY18
PPD-533,Planning History and Urban Form,2.0,Lecture,51331R,595.0,4:00-5:50pm,"Tue, Thu",60.0,57.0,David Sloane,20173,PPD,2017,F,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51215R,1.0,2:00-5:20pm,Tuesday,32.0,32.0,Terry Cooper,20173,PPD,2017,F,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51219R,1.0,2:00-5:20pm,Monday,40.0,40.0,Janna Rezaee,20173,PPD,2017,F,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51252R,1.0,6:00-9:20pm,Monday,39.0,37.0,Yan Tang,20173,PPD,2017,F,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51421D,530.0,TBA,TBA,30.0,10.0,William Resh,20173,PPD,2017,F,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51462D,593.0,TBA,TBA,60.0,24.0,"Tara Blanc, Matthew Wheeler",20173,PPD,2017,F,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51472D,593.0,TBA,TBA,72.0,70.0,"Elena Maggioni, Ryan Vaughan, Gentian Droboniku",20173,PPD,2017,F,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51207R,1.0,6:00-9:20pm,Tuesday,30.0,30.0,Gregory Midgette,20173,PPD,2017,F,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51209R,61.0,TBA,TBA,30.0,26.0,Diane Yoder,20173,PPD,2017,F,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51222R,1.0,2:00-5:20pm,Wednesday,30.0,21.0,Howard Greenwald,20173,PPD,2017,F,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51402D,530.0,TBA,TBA,33.0,24.0,Matthew Newman,20173,PPD,2017,F,AY18
PPD-543,Internship Seminar,1.0,Lecture,51218R,1.0,2:00-3:50pm,Wednesday,25.0,25.0,Allyson Himelstein,20173,PPD,2017,F,AY18
PPD-543,Internship Seminar,1.0,Lecture,51220R,1.0,6:00-7:50pm,Tuesday,32.0,8.0,Valerie Savior,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51225R,1.0,6:00-9:20pm,Thursday,32.0,21.0,Maurice Rahimi,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51226R,1.0,6:00-9:20pm,Wednesday,32.0,32.0,Deborah Natoli,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51238R,1.0,6:00-9:20pm,Wednesday,34.0,33.0,Peter Robertson,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51240R,1.0,2:00-5:20pm,Thursday,35.0,33.0,Howard Greenwald,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51249R,1.0,2:00-5:20pm,Tuesday,32.0,32.0,Deborah Natoli,20173,PPD,2017,F,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51279R,61.0,TBA,TBA,24.0,22.0,Susan Gautsch,20173,PPD,2017,F,AY18
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51276D,1.0,2:00-5:20pm,Tuesday,35.0,35.0,Pamela McCann,20173,PPD,2017,F,AY18
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51277D,1.0,6:00-9:20pm,Thursday,34.0,33.0,Diane Yoder,20173,PPD,2017,F,AY18
PPD-557,Modeling and Operations Research,4.0,Lecture,51251R,1.0,6:00-9:20pm,Tuesday,38.0,18.0,Jeffrey Smith,20173,PPD,2017,F,AY18
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51224D,1.0,6:00-9:20pm,Thursday,39.0,30.0,Jung Hyun Choi,20173,PPD,2017,F,AY18
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51247D,1.0,2:00-5:20pm,Monday,36.0,35.0,John Romley,20173,PPD,2017,F,AY18
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51273D,1.0,2:00-5:20pm,Thursday,34.0,31.0,Dan Wei,20173,PPD,2017,F,AY18
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51299D,1.0,6:00-9:20pm,Monday,37.0,37.0,John Romley,20173,PPD,2017,F,AY18
PPD-561a,Policy Analysis Practicum,1.0,Lecture,51270D,1.0,10:00-12:20pm,Monday,50.0,27.0,Gary Painter,20173,PPD,2017,F,AY18
PPD-561a,Policy Analysis Practicum,1.0,Lecture,51278D,1.0,10:00-12:20pm,Monday,23.0,23.0,Dan Mazmanian,20173,PPD,2017,F,AY18
PPD-568,Environmental Governance and Sustainability,2.0,Lecture,51263R,1.0,4:00-5:50pm,Monday,32.0,17.0,Dan Mazmanian,20173,PPD,2017,F,AY18
PPD-569,Applied International Policy Analysis and Management Project,4.0,Lecture,51351D,785.0,2:00-5:20pm,Thursday,25.0,23.0,Gayla Kraetsch-Hartsough,20173,PPD,2017,F,AY18
PPD-570,"Applied Statistics for Planning, Policy, and Management",4.0,Lecture,51352D,785.0,8:00-9:50am,"Tue, Thu",27.0,26.0,Kacy Martin,20173,PPD,2017,F,AY18
PPD-571,International Public Policy and Management Seminar,4.0,Lecture,51355D,785.0,9:00-12:20pm,Wednesday,45.0,44.0,Rym Kaki,20173,PPD,2017,F,AY18
PPD-590,Directed Research,1.0-12.0 units,Lecture,51227D,1.0,TBA,TBA,15.0,11.0,Jennifer Hsu,20173,PPD,2017,F,AY18
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20173,PPD,2017,F,AY18
PPD-599,US Education Policy,4.0,Lecture,51296R,1.0,6:00-9:20pm,Wednesday,32.0,10.0,Julie Marsh,20173,PPD,2017,F,AY18
PPD-599,Digital Health,2.0,Lecture,51297R,1.0,6:30-8:40pm,Monday,25.0,9.0,"Brian Neman, Pernell Jones",20173,PPD,2017,F,AY18
PPD-599,Preparing for Internal and External Consulting Roles in Healthcare Organizations,2.0,Lecture,51298R,1.0,6:00-7:50pm,Thursday,25.0,15.0,Philip Dalton,20173,PPD,2017,F,AY18
PPD-599,Advanced Quantitative Methods,4.0,Lecture,51502D,1.0,6:00-9:20pm,Tuesday,34.0,34.0,Tj McCarthy,20173,PPD,2017,F,AY18
PPD-601,Management of Long-Term Care Organizations,4.0,Lecture,51396R,597.0,TBA,TBA,41.0,37.0,Kate Wilber,20173,PPD,2017,F,AY18
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51777D,820.0,TBA,TBA,25.0,21.0,Jeffrey West,20173,PPD,2017,F,AY18
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51780D,820.0,TBA,TBA,25.0,18.0,Jeffrey West,20173,PPD,2017,F,AY18
PPD-617,Urban Demography and Growth,4.0,Lecture,51233R,1.0,6:00-9:20pm,Tuesday,25.0,21.0,Dowell Myers,20173,PPD,2017,F,AY18
PPD-619,Smart Growth and Urban Sprawl: Policy Debates and Planning Solutions,4.0,Lecture,51244R,1.0,6:00-9:20pm,Wednesday,60.0,18.0,"Woodie Tescher, Melani Smith",20173,PPD,2017,F,AY18
PPD-621,Environmental Impacts,4.0,Lecture,51280R,1.0,9:00-12:20pm,Monday,20.0,10.0,Geraldine Knatz,20173,PPD,2017,F,AY18
PPD-625,Planning and Economic Development Finance,4.0,Lecture,51246R,1.0,6:00-9:20pm,Monday,36.0,4.0,John Perfitt,20173,PPD,2017,F,AY18
PPD-628,Urban Planning and Social Policy,4.0,Lecture,51242R,1.0,9:00-12:20pm,Tuesday,32.0,12.0,Lisa Schweitzer,20173,PPD,2017,F,AY18
PPD-628,Urban Planning and Social Policy,4.0,Lecture,51470D,593.0,TBA,TBA,50.0,32.0,William Leach,20173,PPD,2017,F,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51262R,61.0,TBA,TBA,24.0,20.0,"Barry Waite, Bonnie Shrewsbury",20173,PPD,2017,F,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51268R,1.0,10:00-11:50am,Wednesday,16.0,14.0,Mark Hanson,20173,PPD,2017,F,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51269R,1.0,12:00-1:50pm,Wednesday,16.0,16.0,Mark Hanson,20173,PPD,2017,F,AY18
PPD-634,Institutional and Policy Issues in Transportation,4.0,Lecture,51239R,1.0,2:00-5:20pm,Monday,32.0,30.0,Marlon Boarnet,20173,PPD,2017,F,AY18
