name,title,authors,publication_info,citation,year,link,fields,type
Lois M. Takahashi,Comparing measures of social capital using data from Southeast Asian slums,"J Carpenter, A Daniere, L Takahashi","This volume, 2003",8,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:TQgYirikUcIC,"['Authors', 'Publication date', 'Journal', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,A Reality Check for Regional Governance: Lessons from the San Francisco Bay Area,"DG Chatman, RD Crane, LA Schweitzer, LM Takahashi","Los Angeles: University of California, 2003",1,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:bFI3QPDXJZMC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,"Social capital, networks, and community environments in Bangkok, Thailand","A Daniere, LM Takahashi, A NaRanong","Growth and Change 33 (4), 453-484, 2002",71,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Se3iqnhoufwC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,The Sociospatial Stigmatization of Homeless Women with Children1,"LM Takahashi, J McElroy, S Rowe","Urban Geography 23 (4), 301-322, 2002",58,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:kNdYIx-mwKoC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Collaborative windows and organizational governance: Exploring the formation and demise of social service partnerships,"LM Takahashi, G Smutny","Nonprofit and Voluntary Sector Quarterly 31 (2), 165-185, 2002",208,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:IjCSPb-OGe4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Contagious Divides: Epidemics and Race in San Francisco's Chinatown,LM Takahashi,"Journal of Health Care for the Poor and Underserved 13 (2), 258-260, 2002",,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:vV6vV6tmYwMC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,"Social capital and environmental management: culture, perceptions and action among slum dwellers in Bangkok","A Daniere, LM Takahashi, A NaRanong","Social capital and economic development. Well-being in developing countries …, 2002",31,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Zph67rFs4hoC,"['Authors', 'Publication date', 'Journal', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Access redefined: service pathways of persons living with HIV and AIDS,"LM Takahashi, R Rodriguez","Culture, Health & Sexuality 4 (1), 67-83, 2002",26,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:KlAtU1dfN6UC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Collaboration among small, community-based organizations: Strategies and challenges in turbulent environments","LM Takahashi, G Smutny","Journal of Planning Education and Research 21 (2), 141-153, 2001",102,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:eQOLeE2rZwMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Navigating the time–space context of HIV and AIDS:: daily routines and access to care,"LM Takahashi, D Wiebe, R Rodriguez","Social science & medicine 53 (7), 845-863, 2001",74,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:WF5omc3nYNoC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Explaining access to human services: the influence of descriptive and behavioral variables,"LM Takahashi, G Smutny","The Professional Geographer 53 (1), 12-31, 2001",20,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M3ejUd6NZC8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Los Angeles: Globalization, Urbanization and Social Struggles",LM Takahashi,"American Planning Association. Journal of the American Planning Association …, 2000",,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M05iB0D1s5AC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,"HIV, AIDS and human services: exploring public attitudes in West Hollywood, California","RM Law, LM Takahashi","Health & social care in the community 8 (2), 90-108, 2000",9,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hC7cP41nSMkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Public policy and human dignity in Thailand: Environmental policies and human values in Bangkok,"AG Daniere, LM Takahashi","Policy Sciences 32 (3), 247-268, 1999",9,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_Qo2XoVZTnwC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Social exclusion in European cities: Processes, experiences and responses",LM Takahashi,"JOURNAL OF REGIONAL SCIENCE 39 (3), 580-584, 1999",,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u_35RYKgDlwC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Journal
Lois M. Takahashi,Unemployment and social exclusion: Landscapes of labour inequality,LM Takahashi,"Journal of Regional Science 39 (3), 580-584, 1999",1,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:blknAaTinKkC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Economic change and environmental conflict in the Western Mountain states of the USA,"G Smutny, L Takahashi","Environment and Planning A 31 (6), 979-995, 1999",18,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:aqlVkmm33-oC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Poverty and access: Differences and commonalties across slum communities in Bangkok,"AG Daniere, LM Takahashi","Habitat International 23 (2), 271-288, 1999",52,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:8k81kl-MbHgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Environmental behavior in Bangkok, Thailand: a portrait of attitudes, values, and behavior","AG Daniere, LM Takahashi","Economic Development and Cultural Change 47 (3), 525-557, 1999",85,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ufrVoPGSRksC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Community planning for HIV/AIDS prevention in Orange County, California","LM Takahashi, G Smutny","Journal of the American Planning Association 64 (4), 441-456, 1998",21,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:4TOpqqG69KYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Who are the suburban homeless and what do they want? An empirical study of the demand for public services,"R Crane, LM Takahashi","Journal of Planning Education and Research 18 (1), 35-48, 1998",12,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:mB3voiENLucC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,New views on the new homelessness,LM Takahashi,"American Planning Association. Journal of the American Planning Association …, 1998",,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:xtRiw3GOFMkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,Making room: The economics of homelessness,LM Takahashi,"JOURNAL OF THE AMERICAN PLANNING ASSOCIATION 64 (2), 239-240, 1998",,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dfsIfKJdRG4C,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Journal
Lois M. Takahashi,Controversial facility siting in the urban environment: Resident and planner perceptions in the United States,"LM Takahashi, SL Gaber","Environment and behavior 30 (2), 184-215, 1998",85,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_FxGoFyzp5QC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"[BOOK REVIEW] Out of place, homeless mobilizations, subcities, and contested landscapes",T Wright,"American Planning Association. Journal of the American Planning Association …, 1998",1,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RGFaLdJalmkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Community Responses to Human Service Delivery in US Cities,LM Takahashi,"Cities of difference, 120, 1998",10,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:HDshCWvjkbEC,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Homelessness, AIDS, and stigmatization: The NIMBY syndrome in the United States at the end of the twentieth century",L Takahashi,"Oxford University Press, 1998",190,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Y0pCki6q_DkC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,Concepts of difference in community health,LM Takahashi,"Putting health into place: Landscape, identity, and well-being, 143-167, 1998",17,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:9yKSN-GCB0IC,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Information and attitudes toward mental health care facilities: implications for addressing the NIMBY syndrome,LM Takahashi,"Journal of Planning Education and Research 17 (2), 119-130, 1997",43,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:5nxA0vEk-isC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Stigmatization, HIV/AIDS, and communities of color: Exploring response to human service facilities",LM Takahashi,"Health & place 3 (3), 187-199, 1997",56,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:roLk4NBRz8UC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Environmental policy in Thailand: values, attitudes, and behavior among the slum dwellers of Bangkok","AG Daniere, LM Takahashi","Environment and Planning C: Government and Policy 15 (3), 305-327, 1997",23,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_kc_bZDykSQC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,The socio-spatial stigmatization of homelessness and HIV/AIDS: toward an explanation of the NIMBY syndrome,LM Takahashi,"Social Science & Medicine 45 (6), 903-914, 1997",259,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:UeHWp8X0CEIC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Seeing people differently: the sociospatial construction of disability,"M Dear, R Wilton, SL Gaber, L Takahashi","Environment and Planning D: Society and Space 15 (4), 455-480, 1997",175,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:zYLM7Y9cAGgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,WHEN DOES “RACE” MATTER? EXPLORING VARIATION IN ATTITUDES TOWARD CONTROVERSIAL FACILITIES,LM Takahashi,"Urban Geography 18 (5), 451-459, 1997",4,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:maZDTaKrznsC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,The changing dynamics of community opposition to human service facilities,"LM Takahashi, MJ Dear","Journal of the American Planning Association 63 (1), 79-93, 1997",151,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Tyk-4Ss8FVUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Representation, attitudes, and behavior: analyzing the spatial dimensions of community response to mental disability",LM Takahashi,"Environment and Planning A 29 (3), 501-524, 1997",10,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:7PzlFSSx8tAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
