Course number,Course title,Units,Type,Registered,Instructor,term,class_abbr
PPDE-610,Population Health Management,2.0,Lecture,17.0,Clyde Wesp Jr,20181,PPDE
PPDE-628,Introduction to Lean Health Care,2.0,Lecture,16.0,Matthew Lazari,20181,PPDE
PPDE-630,Community Health Planning,4.0,Lecture,8.0,David Sloane,20181,PPDE
PPDE-634,"Methodology, Methods and Tools for Urban Sustainability",2.0-4.0 units,Lecture,22.0,Hilda Blanco,20181,PPDE
PPDE-635,Housing and Land Use in Rapidly Urbanizing Regions,4.0,Lecture,16.0,Annette Kim,20181,PPDE
PPDE-644,Land Use and Transportation Planning,4.0,Lecture,14.0,Genevieve Giuliano,20181,PPDE
PPDE-647,Civic Engagement in Governance,4.0,Lecture,9.0,Terry Cooper,20181,PPDE
PPDE-660,Environmental Policy Design and Analysis,2.0,Lecture,11.0,Adam Rose,20181,PPDE
PPDE-664,Seminar in Social Justice and Public Policy,4.0,Lecture,10.0,Lisa Schweitzer,20181,PPDE
PPDE-665,Economic Impact Analysis: Methods and Applications,2.0,Lecture,5.0,Adam Rose,20181,PPDE
PPDE-668,Applied Econometrics for Program Evaluation,4.0,Lecture,18.0,Tj McCarthy,20181,PPDE
PPDE-680,Board Governance and Leadership,2.0,Lecture,13.0,Claire Peeps,20181,PPDE
PPDE-681,Fund Development for Nonprofit Organizations,4.0,Lecture,15.0,John Sonego,20181,PPDE
PPDE-683,Social Finance and Development,4.0,Lecture,10.0,Rym Kaki,20181,PPDE
PLUS-651,Applied Research Design and Inquiry,4.0,Lecture,16.0,Deborah Natoli,20181,PLUS
PLUS-694a,"Planning, Design and Development Professional Dissertation",2.0,Lecture,1.0,,20181,PLUS
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0,Lecture,4.0,,20181,PLUS
PLUS-694d,"Planning, Design and Development Professional Dissertation",2.0,Lecture,2.0,,20181,PLUS
RED-351,Land Use Regulation,4.0,Lecture,17.0,Nicole Kuklok-Waldman,20181,RED
RED-362,Real Estate Development Fundamentals,4.0,Lecture,55.0,Jorge De La Roca,20181,RED
RED-362,Real Estate Development Fundamentals,4.0,Lecture,48.0,Jorge De La Roca,20181,RED
RED-375,Real Estate Development Analysis,4.0,Lecture,22.0,John Loper,20181,RED
RED-375,Real Estate Development Analysis,4.0,Lecture,36.0,John Loper,20181,RED
RED-398,Shaping Cities Through Real Estate,"2.0-4.0 units, max 8",,,,20181,RED
RED-398,Retail Properties,4.0,Lecture,35.0,Bret Nielsen,20181,RED
RED-417,History of Planning and Development,4.0,Lecture,59.0,Cara Mullio,20181,RED
RED-425,Designing Livable Communities,4.0,Lecture,24.0,Elizabeth Falletta,20181,RED
RED-425,Designing Livable Communities,4.0,Lecture,22.0,Elizabeth Falletta,20181,RED
RED-425,Designing Livable Communities,4.0,Lecture,25.0,Todd Gish,20181,RED
RED-425,Designing Livable Communities,4.0,Lecture,13.0,Oscar Graham,20181,RED
RED-435,Analyzing Real Estate Markets,4.0,Lecture,25.0,James Howard,20181,RED
RED-435,Analyzing Real Estate Markets,4.0,Lecture,23.0,Rebecca Morris,20181,RED
RED-437,Advanced Finance and Investment for Real Estate Development,4.0,Lecture,34.0,Babak Ziai,20181,RED
RED-510,Real Estate Practice and Principles,4.0,Lecture,15.0,Joel Bryant,20181,RED
RED-512,Real Estate Project Analysis,4.0,Lecture,18.0,Terri Dickerhoff,20181,RED
RED-545,Advanced Real Estate and Financial Modeling,2.0,Lecture,18.0,Ehud Mouchly,20181,RED
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,9.0,John Menne,20181,RED
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lecture,32.0,John Menne,20181,RED
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lab,20.0,Iain Gulin,20181,RED
RED-546,Applications of Real Estate Finance to Problems of Development,3.0,Lab,20.0,Iain Gulin,20181,RED
RED-562,Legal Issues in Real Estate Development,4.0,Lecture,7.0,Kerry Fields,20181,RED
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,28.0,Carl Meyer Steven Kellenberg Kenneth R Long Shawn Godkin,20181,RED
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lecture,11.0,Carl Meyer Steven Kellenberg Kenneth R Long Shawn Godkin,20181,RED
RED-575L,Community Design and Site Planning,"2.0-4.0 units, max 8",Lab,39.0,Shawn Godkin,20181,RED
RED-590,Directed Research,1.0-12.0 units,Lecture,2.0,Jennifer Hsu,20181,RED
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,28.0,Mott Smith,20181,RED
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,30.0,John Drachman,20181,RED
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,27.0,Christopher Payne,20181,RED
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,27.0,Jeffrey Kreshek,20181,RED
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,22.0,Gregory Chesley,20181,HMGT
HMGT-520,Leading People and Health Care Organizations,4.0,Lecture,14.0,Wayne Sass,20181,HMGT
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,18.0,Stanley Augustine,20181,HMGT
HMGT-540,"Health Economics, Financing and Reimbursement",2.0,Lecture,20.0,Stanley Augustine,20181,HMGT
HMGT-565,Managing the Organization&apos;s Financial Health,4.0,Lecture,26.0,Patrick Gless,20181,HMGT
HMGT-565,Managing the Organization&apos;s Financial Health,4.0,Lecture,15.0,Samuel King,20181,HMGT
HMGT-570,Strategic Management,4.0,Lecture,19.0,Joe Nihom,20181,HMGT
HMGT-570,Strategic Management,4.0,Lecture,14.0,Jeffrey West,20181,HMGT
HMGT-575,Managing and Improving Health,4.0,Lecture,20.0,Micklyn Eppler,20181,HMGT
HMGT-575,Managing and Improving Health,4.0,Lecture,18.0,Michael Harris,20181,HMGT
HMGT-575,Managing and Improving Health,4.0,Lecture,19.0,Glenn Melnick,20181,HMGT
HMGT-600,Managing Risk,2.0,Lecture,25.0,Gary Blackard,20181,HMGT
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,25.0,Nathan Degodt,20181,HMGT
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,25.0,Agatha King,20181,HMGT
PPD-225,Public Policy and Management,4.0,Lecture,50.0,Janna Rezaee,20173,PPD
PPD-225,Public Policy and Management,4.0,Lecture,90.0,Lori Glasgow,20173,PPD
PPD-227,Urban Planning and Development,4.0,Lecture,13.0,Dion Jackson,20173,PPD
PPD-240g,Citizenship and Public Ethics,4.0,Lecture,48.0,William Resh,20173,PPD
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,97.0,Todd Gish,20173,PPD
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,97.0,Genevieve Giuliano,20173,PPD
PPD-300,Social Justice Issues in Public Policy and Urban Planning .,4.0,Lecture,46.0,Lavonna Lewis,20173,PPD
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,25.0,Aggie Afarinesh,20173,PPD
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,12.0,Aggie Afarinesh,20173,PPD
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,33.0,Bo Wen,20173,PPD
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,47.0,Julie Zissimopoulos,20173,PPD
PPD-313,Finance of the Public Sector,4.0,Lecture,32.0,Mark Phillips,20173,PPD
PPD-315,Analytic Foundations for Public Policy,4.0,Lecture,25.0,Pamela McCann,20173,PPD
PPD-318,Financial Accounting in Public and Non-Profit Organizations,4.0,Lecture,16.0,Robert Smythe,20173,PPD
PPD-325,Fundamentals of Health Policy and Management,4.0,Lecture,18.0,Alice Chen,20173,PPD
PPD-330,Introduction to Health Care Systems,4.0,Lecture,14.0,Glenn Melnick,20173,PPD
PPD-342,Crime and Public Policy,4.0,Lecture,33.0,Tomson Ong,20173,PPD
PPD-353,Philanthropy and Social Change,4.0,Lecture,15.0,Cam Vu,20173,PPD
PPD-357,Government and Business,4.0,Lecture,31.0,Michael Thom,20173,PPD
PPD-360,Urban Transportation Planning and Policy,4.0,Lecture,16.0,Michael Kodama,20173,PPD
PPD-371,The Nonprofit Sector and the Public Interest,4.0,Lecture,32.0,Cara Esposito,20173,PPD
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,27.0,Tj McCarthy,20173,PPD
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,19.0,Nathan Hutson,20173,PPD
PPD-413,Administration of Health Care Organizations,4.0,Lecture,15.0,Philip Dalton,20173,PPD
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,26.0,Donald Spivack,20173,PPD
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,23.0,Ben Feingold,20173,PPD
PPD-439,Housing and Community Development,4.0,Lecture,39.0,Jennifer Thomas,20173,PPD
PPD-478,Social Innovation,4.0,Lecture,36.0,Alexandra Graddy-Reed,20173,PPD
PPD-485m,U.S. Immigration Policy,4.0,Lecture,14.0,Cynthia Lucas,20173,PPD
PPD-490x,Directed Research,"1.0-8.0 units, max 12",Lecture,1.0,Jennifer Hsu,20173,PPD
PPD-497a,Senior Thesis,2.0,Lecture,7.0,Julie Zissimopoulos,20173,PPD
PPD-500,Intersectoral Leadership,2.0,Lecture,11.0,Frank Zerunyan,20173,PPD
PPD-500,Intersectoral Leadership,2.0,Lecture,19.0,Frank Zerunyan,20173,PPD
PPD-500,Intersectoral Leadership,2.0,Lecture,24.0,"William Leach, Dian Johnson Harrison",20173,PPD
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,145.0,Mark Phillips,20173,PPD
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,114.0,Antonio Bento,20173,PPD
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,18.0,Robert Ingenito,20173,PPD
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,105.0,Mark Phillips,20173,PPD
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,61.0,Antonio Bento,20173,PPD
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,18.0,Robert Ingenito,20173,PPD
PPD-502x,Statistical Foundations for Public Management and Policy,2.0,Lecture,65.0,Vi-Nhuan Le,20173,PPD
PPD-502x,Statistical Foundations for Public Management and Policy,2.0,Lecture,17.0,John Calanni,20173,PPD
PPD-508,Health Care Operations Improvement,3.0,Lecture,37.0,David Belson,20173,PPD
PPD-508,Health Care Operations Improvement,3.0,Lecture,6.0,David Belson,20173,PPD
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,17.0,Lavonna Lewis,20173,PPD
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,29.0,Philip Dalton,20173,PPD
PPD-509,Problems and Issues in the Health Field,4.0,Lecture,28.0,Howard Greenwald,20173,PPD
PPD-511,Health Information Systems,2.0,Lecture,21.0,Michael Palacios,20173,PPD
PPD-511,Health Information Systems,2.0,Lecture,10.0,Michael Palacios,20173,PPD
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,38.0,Ralph Oyaga,20173,PPD
PPD-513,Legal Issues in Health Care Delivery,2.0,Lecture,32.0,Ian Spatz,20173,PPD
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,37.0,Lannie Tonnu,20173,PPD
PPD-516,Financial Accounting for Health Care Organizations,4.0,Lecture,32.0,John Raffoul,20173,PPD
PPD-518,Quality of Care Concepts,2.0,Lecture,23.0,Paveljit Bindra,20173,PPD
PPD-518,Quality of Care Concepts,2.0,Lecture,18.0,Paveljit Bindra,20173,PPD
PPD-524,Planning Theory,2.0,Lecture,64.0,Dowell Myers,20173,PPD
PPD-529,Legal Environment of Planning,2.0,Lecture,52.0,Nicole Kuklok-Waldman,20173,PPD
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,10.0,Todd Gish,20173,PPD
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,18.0,Donald Spivack,20173,PPD
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,12.0,Marissa Aho,20173,PPD
PPD-533,Planning History and Urban Form,2.0,Lecture,57.0,David Sloane,20173,PPD
PPD-540,Public Administration and Society,4.0,Lecture,32.0,Terry Cooper,20173,PPD
PPD-540,Public Administration and Society,4.0,Lecture,40.0,Janna Rezaee,20173,PPD
PPD-540,Public Administration and Society,4.0,Lecture,37.0,Yan Tang,20173,PPD
PPD-540,Public Administration and Society,4.0,Lecture,10.0,William Resh,20173,PPD
PPD-540,Public Administration and Society,4.0,Lecture,24.0,"Tara Blanc, Matthew Wheeler",20173,PPD
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,70.0,"Elena Maggioni, Ryan Vaughan, Gentian Droboniku",20173,PPD
PPD-542,Policy and Program Evaluation,4.0,Lecture,30.0,Gregory Midgette,20173,PPD
PPD-542,Policy and Program Evaluation,4.0,Lecture,26.0,Diane Yoder,20173,PPD
PPD-542,Policy and Program Evaluation,4.0,Lecture,21.0,Howard Greenwald,20173,PPD
PPD-542,Policy and Program Evaluation,4.0,Lecture,24.0,Matthew Newman,20173,PPD
PPD-543,Internship Seminar,1.0,Lecture,25.0,Allyson Himelstein,20173,PPD
PPD-543,Internship Seminar,1.0,Lecture,8.0,Valerie Savior,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,21.0,Maurice Rahimi,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,32.0,Deborah Natoli,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,33.0,Peter Robertson,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,33.0,Howard Greenwald,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,32.0,Deborah Natoli,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,22.0,Susan Gautsch,20173,PPD
PPD-554,Foundations of Policy Analysis,4.0,Lecture,35.0,Pamela McCann,20173,PPD
PPD-554,Foundations of Policy Analysis,4.0,Lecture,33.0,Diane Yoder,20173,PPD
PPD-557,Modeling and Operations Research,4.0,Lecture,18.0,Jeffrey Smith,20173,PPD
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,30.0,Jung Hyun Choi,20173,PPD
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,35.0,John Romley,20173,PPD
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,31.0,Dan Wei,20173,PPD
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,37.0,John Romley,20173,PPD
PPD-561a,Policy Analysis Practicum,1.0,Lecture,27.0,Gary Painter,20173,PPD
PPD-561a,Policy Analysis Practicum,1.0,Lecture,23.0,Dan Mazmanian,20173,PPD
PPD-568,Environmental Governance and Sustainability,2.0,Lecture,17.0,Dan Mazmanian,20173,PPD
PPD-569,Applied International Policy Analysis and Management Project,4.0,Lecture,23.0,Gayla Kraetsch-Hartsough,20173,PPD
PPD-570,"Applied Statistics for Planning, Policy, and Management",4.0,Lecture,26.0,Kacy Martin,20173,PPD
PPD-571,International Public Policy and Management Seminar,4.0,Lecture,44.0,Rym Kaki,20173,PPD
PPD-590,Directed Research,1.0-12.0 units,Lecture,11.0,Jennifer Hsu,20173,PPD
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,20173,PPD
PPD-599,US Education Policy,4.0,Lecture,10.0,Julie Marsh,20173,PPD
PPD-599,Digital Health,2.0,Lecture,9.0,"Brian Neman, Pernell Jones",20173,PPD
PPD-599,Preparing for Internal and External Consulting Roles in Healthcare Organizations,2.0,Lecture,15.0,Philip Dalton,20173,PPD
PPD-599,Advanced Quantitative Methods,4.0,Lecture,34.0,Tj McCarthy,20173,PPD
PPD-601,Management of Long-Term Care Organizations,4.0,Lecture,37.0,Kate Wilber,20173,PPD
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,21.0,Jeffrey West,20173,PPD
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,18.0,Jeffrey West,20173,PPD
PPD-617,Urban Demography and Growth,4.0,Lecture,21.0,Dowell Myers,20173,PPD
PPD-619,Smart Growth and Urban Sprawl: Policy Debates and Planning Solutions,4.0,Lecture,18.0,"Woodie Tescher, Melani Smith",20173,PPD
PPD-621,Environmental Impacts,4.0,Lecture,10.0,Geraldine Knatz,20173,PPD
PPD-625,Planning and Economic Development Finance,4.0,Lecture,4.0,John Perfitt,20173,PPD
PPD-628,Urban Planning and Social Policy,4.0,Lecture,12.0,Lisa Schweitzer,20173,PPD
PPD-628,Urban Planning and Social Policy,4.0,Lecture,32.0,William Leach,20173,PPD
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,20.0,"Barry Waite, Bonnie Shrewsbury",20173,PPD
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,14.0,Mark Hanson,20173,PPD
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,16.0,Mark Hanson,20173,PPD
PPD-634,Institutional and Policy Issues in Transportation,4.0,Lecture,30.0,Marlon Boarnet,20173,PPD
PPD-639,Introduction to Community and Economic Development,4.0,Lecture,13.0,Elizabeth Halkett,20173,PPD
PPD-640,Leadership Foundations: Competencies and Core Values,4.0,Lecture,21.0,Carol Geffner,20173,PPD
PPD-643,Leading Transformations Across Sectors: Integrative Seminar,4.0,Lecture,30.0,Carol Geffner,20173,PPD
PPD-644,Shaping the Built Environment,4.0,Lecture,16.0,Meredith Drake Reitan,20173,PPD
PPD-647,Finance of the Public Sector,4.0,Lecture,31.0,Michael Thom,20173,PPD
PPD-657,Political Leadership in Public Organizations,4.0,Lecture,16.0,Janet Denhardt,20173,PPD
PPD-673,Strategic Planning in the Public Sector,4.0,Lecture,10.0,Rick Culley,20173,PPD
PPD-673,Strategic Planning in the Public Sector,4.0,Lecture,29.0,"Tara Blanc, Kelly Rawlings, Matthew Wheeler",20173,PPD
PPD-675,Nonprofit Management and Leadership,4.0,Lecture,15.0,Nicole Esparza,20173,PPD
PPD-675,Nonprofit Management and Leadership,4.0,Lecture,22.0,Kelly Rawlings,20173,PPD
PPD-680,Development of Effective Groups and Organizations,4.0,Lecture,10.0,"Susan Sinclair, Grace Cheng",20173,PPD
PPD-683,Homeland Security and Public Policy,4.0,Lecture,20.0,Erroll Southers,20173,PPD
PPD-683,Homeland Security and Public Policy,4.0,Lecture,8.0,Erroll Southers,20173,PPD
PPD-684,Leadership Development in the Public and Nonprofit Sectors,2.0,Lecture,10.0,Ann Reyes,20173,PPD
PPD-685,Human Resources Management in Public and Non-Profit Sectors,2.0,Lecture,19.0,Scott Ochoa,20173,PPD
PPD-685,Human Resources Management in Public and Non-Profit Sectors,2.0,Lecture,14.0,Tara Blanc,20173,PPD
PPD-689,The Nonprofit Sector and Philanthropy,4.0,Lecture,20.0,Claire Peeps,20173,PPD
PPD-696,Health Care Venture Development,2.0,Lecture,7.0,Susan Sinclair,20173,PPD
PPD-710a,Research Seminar,2.0,Lecture,8.0,Dowell Myers,20173,PPD
PPD-711,Theoretical Foundation of Public Management,4.0,Lecture,12.0,Peter Robertson,20173,PPD
PPD-714,Advanced Urban Development,4.0,Lecture,10.0,Elizabeth Halkett,20173,PPD
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,15.0,Jennifer Hsu,20173,PPD
PPD-794a,Doctoral Dissertation,2.0,Lecture,12.0,Julie Zissimopoulos,20173,PPD
PPD-794b,Doctoral Dissertation,2.0,Lecture,1.0,Julie Zissimopoulos,20173,PPD
PPD-794c,Doctoral Dissertation,2.0,Lecture,8.0,Julie Zissimopoulos,20173,PPD
PPDE-580,Social Innovation,4.0,Lecture,10.0,Alexandra Graddy-Reed,20173,PPDE
PPDE-628,Introduction to Lean Health Care,2.0,Lecture,28.0,Kevin Kaldjian,20173,PPDE
PPDE-629,Transitional Care and Hospital Readmission Prevention,2.0,Lecture,10.0,Joshua Luke,20173,PPDE
PPDE-636,Urban Spatial Ethnography and Critical Cartography,4.0,Lecture,16.0,Annette Kim,20173,PPDE
PPDE-637,Urban Mass Transit,4.0,Lecture,21.0,Lisa Schweitzer,20173,PPDE
PPDE-645,Financial Management of Nonprofit Organizations,4.0,Lecture,14.0,Sona Chandwani,20173,PPDE
PPDE-648,Performance Management,2.0,Lecture,13.0,Paul Bentley,20173,PPDE
PPDE-649,"International Development NGOs: Theory, Policy and Manageme",4.0,Lecture,21.0,Rym Kaki,20173,PPDE
PLUS-652,"Place, Institutions, and Governance",4.0,Lecture,16.0,Frank Zerunyan,20173,PLUS
PLUS-694b,"Planning, Design and Development Professional Dissertation",2.0,Lecture,4.0,,20173,PLUS
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0,Lecture,2.0,,20173,PLUS
PLUS-694d,"Planning, Design and Development Professional Dissertation",2.0,Lecture,3.0,,20173,PLUS
RED-362,Real Estate Development Fundamentals,4.0,Lecture,35.0,Christian Redfearn,20173,RED
RED-362,Real Estate Development Fundamentals,4.0,Lecture,30.0,Rodney Ramcharan,20173,RED
RED-375,Real Estate Development Analysis,4.0,Lecture,29.0,John Loper,20173,RED
RED-375,Real Estate Development Analysis,4.0,Lecture,29.0,John Loper,20173,RED
RED-417,History of Planning and Development,4.0,Lecture,56.0,David Sloane,20173,RED
RED-417,History of Planning and Development,4.0,Lecture,60.0,Kathy Kolnick,20173,RED
RED-425,Designing Livable Communities,4.0,Lecture,25.0,"Carl Meyer, Shawn Godkin",20173,RED
RED-425,Designing Livable Communities,4.0,Lecture,25.0,Oscar Graham,20173,RED
RED-435,Analyzing Real Estate Markets,4.0,Lecture,37.0,Mark Ruff,20173,RED
