Course number,Course title,Units,Type,Section,Session,Time,Days,Seats,Registered,Instructor,term,class_abbr
,,,Lecture,51209R,61.0,TBA,TBA,30.0,26.0,Diane Yoder,20173,PPD
,,,Lecture,51222R,1.0,2:00-5:20pm,Wednesday,30.0,21.0,Howard Greenwald,20173,PPD
,,,Lecture,51237R,1.0,TBA,TBA,24.0,0.0,,20173,PPD
,,,Lecture,51402D,530.0,TBA,TBA,33.0,24.0,Matthew Newman,20173,PPD
,,,Lecture,51463D,593.0,TBA,TBA,60.0,0.0,William Leach,20173,PPD
PPD-543,Internship Seminar,1.0 unit,Lecture,51218R,1.0,2:00-3:50pm,Wednesday,25.0,25.0,Allyson Himelstein,20173,PPD
,,,Lecture,51220R,1.0,6:00-7:50pm,Tuesday,32.0,8.0,Valerie Savior,20173,PPD
PPD-545,Human Behavior in Public Organizations,4.0 units,Lecture,51225R,1.0,6:00-9:20pm,Thursday,32.0,21.0,Maurice Rahimi,20173,PPD
,,,Lecture,51226R,1.0,6:00-9:20pm,Wednesday,32.0,32.0,Deborah Natoli,20173,PPD
,,,Lecture,51238R,1.0,6:00-9:20pm,Wednesday,34.0,33.0,Peter Robertson,20173,PPD
,,,Lecture,51240R,1.0,2:00-5:20pm,Thursday,35.0,33.0,Howard Greenwald,20173,PPD
,,,Lecture,51249R,1.0,2:00-5:20pm,Tuesday,32.0,32.0,Deborah Natoli,20173,PPD
,,,Lecture,51279R,61.0,TBA,TBA,24.0,22.0,Susan Gautsch,20173,PPD
PPD-546,Capstone in Public Administration,4.0 units,Lecture,51464D,593.0,TBA,TBA,40.0,0.0,Dr Dora Kingsley Vertenten,20173,PPD
PPD-554,Foundations of Policy Analysis,4.0 units,Lecture,51276D,1.0,2:00-5:20pm,Tuesday,35.0,35.0,Pamela McCann,20173,PPD
,,,Lecture,51277D,1.0,6:00-9:20pm,Thursday,34.0,33.0,Diane Yoder,20173,PPD
PPD-557,Modeling and Operations Research,4.0 units,Lecture,51251R,1.0,6:00-9:20pm,Tuesday,38.0,18.0,Jeffrey Smith,20173,PPD
PPD-558,Multivariate Statistical Analysis,4.0 units,Lecture,51224D,1.0,6:00-9:20pm,Thursday,39.0,30.0,Jung Hyun Choi,20173,PPD
,,,Lecture,51247D,1.0,2:00-5:20pm,Monday,36.0,35.0,John Romley,20173,PPD
,,,Lecture,51273D,1.0,2:00-5:20pm,Thursday,34.0,31.0,Dan Wei,20173,PPD
,,,Lecture,51299D,1.0,6:00-9:20pm,Monday,37.0,37.0,John Romley,20173,PPD
PPD-561a,Policy Analysis Practicum,1.0 unit,Lecture,51270D,1.0,10:00-12:20pm,Monday,50.0,27.0,Gary Painter,20173,PPD
,,,Lecture,51278D,1.0,10:00-12:20pm,Monday,23.0,23.0,Dan Mazmanian,20173,PPD
PPD-568,Environmental Governance and Sustainability,2.0 units,Lecture,51263R,1.0,4:00-5:50pm,Monday,32.0,17.0,Dan Mazmanian,20173,PPD
PPD-569,Applied International Policy Analysis and Management Project,4.0 units,Lecture,51351D,785.0,2:00-5:20pm,Thursday,25.0,23.0,Gayla Kraetsch-Hartsough,20173,PPD
PPD-570,"Applied Statistics for Planning, Policy, and Management",4.0 units,Lecture,51352D,785.0,8:00-9:50am,"Tue, Thu",27.0,26.0,Kacy Martin,20173,PPD
PPD-571,International Public Policy and Management Seminar,4.0 units,Lecture,51355D,785.0,9:00-12:20pm,Wednesday,45.0,44.0,Rym Kaki,20173,PPD
PPD-588,Introduction to Transportation Planning Law,3.0 units,Lecture,29813R,48.0,6:30-9:10pm,Monday,25.0,0.0,Dana Sherman,20173,PPD
PPD-590,Directed Research,1.0-12.0 units,Lecture,51227D,1.0,TBA,TBA,15.0,11.0,Jennifer Hsu,20173,PPD
,,,Lecture,51228D,1.0,TBA,TBA,15.0,0.0,Jennifer Hsu,20173,PPD
,,,Lecture,51400D,530.0,TBA,TBA,10.0,0.0,Jennifer Hsu,20173,PPD
PPD-594a,Master's Thesis,2.0 units,Lecture,51229D,1.0,TBA,TBA,20.0,0.0,,20173,PPD
PPD-594b,Master's Thesis,2.0 units,Lecture,51230D,1.0,TBA,TBA,15.0,0.0,,20173,PPD
PPD-594z,Master's Thesis,0.0 units,Lecture,51231D,1.0,TBA,TBA,20.0,0.0,,20173,PPD
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20173,PPD
,Government Regulation: Theory and Application,4.0,Lecture,51295R,1.0,6:00-9:20pm,Monday,32.0,0.0,Michael Thom,20173,PPD
,US Education Policy,4.0,Lecture,51296R,1.0,6:00-9:20pm,Wednesday,32.0,10.0,Julie Marsh,20173,PPD
,Digital Health,2.0,Lecture,51297R,1.0,6:30-8:40pm,Monday,25.0,9.0,"Brian Neman, Pernell Jones",20173,PPD
,Preparing for Internal and External Consulting Roles in Healthcare Organizations,2.0,Lecture,51298R,1.0,6:00-7:50pm,Thursday,25.0,15.0,Philip Dalton,20173,PPD
,Hot Topics in Health Policy,4.0,Lecture,51401D,530.0,TBA,TBA,24.0,0.0,William Barcellona,20173,PPD
,Advanced Quantitative Methods,4.0,Lecture,51502D,1.0,6:00-9:20pm,Tuesday,34.0,34.0,Tj McCarthy,20173,PPD
,Foundations of Decision Analysis,4.0,Lecture,51503R,1.0,2:00-5:20pm,Thursday,32.0,0.0,Ali Abbas,20173,PPD
PPD-601,Management of Long-Term Care Organizations,4.0 units,Lecture,51396R,597.0,TBA,TBA,41.0,37.0,Kate Wilber,20173,PPD
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51281R,61.0,TBA,TBA,20.0,0.0,Ray Hahn,20173,PPD
,,,Lecture,51777D,820.0,TBA,TBA,25.0,21.0,Jeffrey West,20173,PPD
,,,Lecture,51780D,820.0,TBA,TBA,25.0,18.0,Jeffrey West,20173,PPD
PPD-617,Urban Demography and Growth,4.0 units,Lecture,51233R,1.0,6:00-9:20pm,Tuesday,25.0,21.0,Dowell Myers,20173,PPD
PPD-619,Smart Growth and Urban Sprawl: Policy Debates and Planning Solutions,4.0 units,Lecture,51244R,1.0,6:00-9:20pm,Wednesday,60.0,18.0,"Woodie Tescher, Melani Smith",20173,PPD
PPD-621,Environmental Impacts,4.0 units,Lecture,51280R,1.0,9:00-12:20pm,Monday,20.0,10.0,Geraldine Knatz,20173,PPD
PPD-624,Local Economic Development: Theory and Finance,4.0 units,Lecture,51235R,1.0,6:00-9:20pm,Thursday,32.0,0.0,Leonard Mitchell,20173,PPD
PPD-625,Planning and Economic Development Finance,4.0 units,Lecture,51246R,1.0,6:00-9:20pm,Monday,36.0,4.0,John Perfitt,20173,PPD
PPD-626,Public/Private and Mixed Enterprises Planning,2.0-4.0 units,Lecture,51236R,1.0,6:00-9:20pm,Tuesday,25.0,0.0,Allan Kotin,20173,PPD
PPD-628,Urban Planning and Social Policy,4.0 units,Lecture,51242R,1.0,9:00-12:20pm,Tuesday,32.0,12.0,Lisa Schweitzer,20173,PPD
,,,Lecture,51470D,593.0,TBA,TBA,50.0,32.0,William Leach,20173,PPD
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0 units,Lecture,51262R,61.0,TBA,TBA,24.0,20.0,"Barry Waite, Bonnie Shrewsbury",20173,PPD
,,,Lecture,51268R,1.0,10:00-11:50am,Wednesday,16.0,14.0,Mark Hanson,20173,PPD
,,,Lecture,51269R,1.0,12:00-1:50pm,Wednesday,16.0,16.0,Mark Hanson,20173,PPD
PPD-634,Institutional and Policy Issues in Transportation,4.0 units,Lecture,51239R,1.0,2:00-5:20pm,Monday,32.0,30.0,Marlon Boarnet,20173,PPD
PPD-639,Introduction to Community and Economic Development,4.0 units,Lecture,51234R,1.0,9:00-12:20pm,Monday,32.0,13.0,Elizabeth Halkett,20173,PPD
PPD-640,Leadership Foundations: Competencies and Core Values,4.0 units,Lecture,51450D,533.0,TBA,TBA,32.0,21.0,Carol Geffner,20173,PPD
PPD-643,Leading Transformations Across Sectors: Integrative Seminar,4.0 units,Lecture,51451D,533.0,TBA,TBA,31.0,30.0,Carol Geffner,20173,PPD
PPD-644,Shaping the Built Environment,4.0 units,Lecture,51253R,1.0,9:00-12:20pm,Wednesday,20.0,16.0,Meredith Drake Reitan,20173,PPD
PPD-647,Finance of the Public Sector,4.0 units,Lecture,51250R,1.0,6:00-9:20pm,Wednesday,32.0,31.0,Michael Thom,20173,PPD
PPD-657,Political Leadership in Public Organizations,4.0 units,Lecture,51403D,530.0,TBA,TBA,24.0,16.0,Janet Denhardt,20173,PPD
PPD-673,Strategic Planning in the Public Sector,4.0 units,Lecture,51248R,61.0,TBA,TBA,24.0,10.0,Rick Culley,20173,PPD
,,,Lecture,51468D,593.0,TBA,TBA,75.0,29.0,"Tara Blanc, Kelly Rawlings, Matthew Wheeler",20173,PPD
PPD-675,Nonprofit Management and Leadership,4.0 units,Lecture,51256R,1.0,6:00-9:20pm,Thursday,21.0,15.0,Nicole Esparza,20173,PPD
,,,Lecture,51471D,593.0,TBA,TBA,40.0,22.0,Kelly Rawlings,20173,PPD
PPD-680,Development of Effective Groups and Organizations,4.0 units,Lecture,51354D,785.0,2:00-5:20pm,Wednesday,20.0,10.0,"Susan Sinclair, Grace Cheng",20173,PPD
PPD-683,Homeland Security and Public Policy,4.0 units,Lecture,51265R,1.0,6:00-9:20pm,Monday,32.0,20.0,Erroll Southers,20173,PPD
,,,Lecture,51397R,597.0,6:00-9:20pm,Monday,20.0,8.0,Erroll Southers,20173,PPD
PPD-684,Leadership Development in the Public and Nonprofit Sectors,2.0 units,Lecture,51264R,61.0,TBA,TBA,24.0,10.0,Ann Reyes,20173,PPD
PPD-685,Human Resources Management in Public and Non-Profit Sectors,2.0 units,Lecture,51232R,1.0,6:00-7:50pm,Thursday,32.0,19.0,Scott Ochoa,20173,PPD
,,,Lecture,51466D,593.0,TBA,TBA,40.0,14.0,Tara Blanc,20173,PPD
PPD-689,The Nonprofit Sector and Philanthropy,4.0 units,Lecture,51243R,1.0,6:00-9:20pm,Monday,20.0,20.0,Claire Peeps,20173,PPD
PPD-696,Health Care Venture Development,2.0 units,Lecture,51294D,61.0,TBA,TBA,20.0,7.0,Susan Sinclair,20173,PPD
PPD-710a,Research Seminar,2.0 units,Lecture,51210D,1.0,10:00-11:50am,Tuesday,10.0,8.0,Dowell Myers,20173,PPD
PPD-711,Theoretical Foundation of Public Management,4.0 units,Lecture,51211D,1.0,2:00-5:20pm,Thursday,12.0,12.0,Peter Robertson,20173,PPD
PPD-714,Advanced Urban Development,4.0 units,Lecture,51223D,1.0,9:00-12:20pm,Wednesday,12.0,10.0,Elizabeth Halkett,20173,PPD
PPD-715,Political Economy and Institutional Analysis,4.0 units,Lecture,51254D,1.0,2:00-5:20pm,Tuesday,12.0,0.0,Yan Tang,20173,PPD
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51203D,1.0,TBA,TBA,30.0,15.0,Jennifer Hsu,20173,PPD
,,,Lecture,51255D,1.0,TBA,TBA,30.0,0.0,Jennifer Hsu,20173,PPD
PPD-794a,Doctoral Dissertation,2.0 units,Lecture,51257D,1.0,TBA,TBA,30.0,12.0,Julie Zissimopoulos,20173,PPD
PPD-794b,Doctoral Dissertation,2.0 units,Lecture,51258D,1.0,TBA,TBA,30.0,1.0,Julie Zissimopoulos,20173,PPD
PPD-794c,Doctoral Dissertation,2.0 units,Lecture,51259D,1.0,TBA,TBA,30.0,8.0,Julie Zissimopoulos,20173,PPD
PPD-794d,Doctoral Dissertation,2.0 units,Lecture,51260D,1.0,TBA,TBA,30.0,0.0,Julie Zissimopoulos,20173,PPD
PPD-794z,Doctoral Dissertation,0.0 units,Lecture,51261D,1.0,TBA,TBA,50.0,8.0,Julie Zissimopoulos,20173,PPD
PPDE-580,Social Innovation,4.0 units,Lecture,50915R,1.0,2:00-5:20pm,Thursday,32.0,10.0,Alexandra Graddy-Reed,20173,PPDE
PPDE-628,Introduction to Lean Health Care,2.0 units,Lecture,50900R,61.0,TBA,TBA,30.0,28.0,Kevin Kaldjian,20173,PPDE
PPDE-629,Transitional Care and Hospital Readmission Prevention,2.0 units,Lecture,50901R,61.0,TBA,TBA,20.0,10.0,Joshua Luke,20173,PPDE
PPDE-636,Urban Spatial Ethnography and Critical Cartography,4.0 units,Lecture,50907R,1.0,9:00-12:20pm,Tuesday,20.0,16.0,Annette Kim,20173,PPDE
PPDE-637,Urban Mass Transit,4.0 units,Lecture,50906R,1.0,9:00-12:20pm,Wednesday,32.0,21.0,Lisa Schweitzer,20173,PPDE
PPDE-645,Financial Management of Nonprofit Organizations,4.0 units,Lecture,50908R,1.0,6:00-9:20pm,Wednesday,16.0,14.0,Sona Chandwani,20173,PPDE
PPDE-648,Performance Management,2.0 units,Lecture,51072D,593.0,TBA,TBA,25.0,13.0,Paul Bentley,20173,PPDE
PPDE-649,"International Development NGOs: Theory, Policy and Manageme",4.0 units,Lecture,50904R,1.0,6:00-9:20pm,Monday,32.0,21.0,Rym Kaki,20173,PPDE
PLUS-652,"Place, Institutions, and Governance",4.0 units,Lecture,51557D,61.0,TBA,TBA,19.0,16.0,Frank Zerunyan,20173,PLUS
PLUS-694a,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51550D,1.0,TBA,TBA,15.0,0.0,,20173,PLUS
PLUS-694b,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51551D,1.0,TBA,TBA,15.0,4.0,,20173,PLUS
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51552D,1.0,TBA,TBA,15.0,2.0,,20173,PLUS
PLUS-694d,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51553D,1.0,TBA,TBA,15.0,3.0,,20173,PLUS
PLUS-694z,"Planning, Design and Development Professional Dissertation",0.0 units,Lecture,51554D,1.0,TBA,TBA,11.0,2.0,,20173,PLUS
RED-362,Real Estate Development Fundamentals,4.0 units,Lecture,51650R,1.0,10:00-11:50am,"Mon, Wed",40.0,35.0,Christian Redfearn,20173,RED
,,,Lecture,51651R,1.0,10:00-11:50am,"Tue, Thu",32.0,30.0,Rodney Ramcharan,20173,RED
RED-375,Real Estate Development Analysis,4.0 units,Lecture,51652R,1.0,12:00-1:50pm,"Mon, Wed",29.0,29.0,John Loper,20173,RED
,,,Lecture,51653R,1.0,12:00-1:50pm,"Tue, Thu",29.0,29.0,John Loper,20173,RED
RED-417,History of Planning and Development,4.0 units,Lecture,51654R,1.0,10:00-11:50am,"Tue, Thu",60.0,56.0,David Sloane,20173,RED
,,,Lecture,51655R,1.0,2:00-3:50pm,"Mon, Wed",60.0,60.0,Kathy Kolnick,20173,RED
RED-425,Designing Livable Communities,4.0 units,Lecture,51656R,1.0,6:00-9:50pm,Wednesday,25.0,25.0,"Carl Meyer, Shawn Godkin",20173,RED
,,,Lecture,51657R,1.0,2:00-3:50pm,"Tue, Thu",25.0,25.0,Oscar Graham,20173,RED
RED-435,Analyzing Real Estate Markets,4.0 units,Lecture,51658R,1.0,10:00-11:50am,"Mon, Wed",40.0,37.0,Mark Ruff,20173,RED
RED-437,Advanced Finance and Investment for Real Estate Development,4.0 units,Lecture,51660R,1.0,6:00-9:20pm,Monday,25.0,16.0,John Loper,20173,RED
RED-490,Directed Research,"1.0-8.0 units, max 12",Lecture,51661D,1.0,TBA,TBA,10.0,0.0,"Jennifer Hsu, Richard Green</a>",20173,RED
RED-499,Special Topics,"2.0-4.0 units, max 8",,,,,,,,,20173,RED
,Retail Development and Its Impact on the Economy,4.0,Lecture,51662R,1.0,6:00-9:20pm,Thursday,35.0,32.0,Bret Nielsen,20173,RED
RED-509,Market Analysis for Real Estate,4.0 units,Lecture,51600D,38.0,2:00-5:20pm,Tuesday,35.0,35.0,"Christian Redfearn, Robert Saunders",20173,RED
,,,Lecture,51601D,38.0,6:00-9:30pm,Monday,25.0,0.0,Christian Redfearn,20173,RED
RED-510,Real Estate Practice and Principles,4.0 units,Lecture,51602R,38.0,6:00-9:30pm,Monday,32.0,32.0,Mark Ruff,20173,RED
RED-511,Foundations of Real Estate Analysis,4.0 units,Lecture,51603R,38.0,6:00-9:30pm,Monday,30.0,22.0,Joel Bryant,20173,RED
RED-542,Finance of Real Estate Development,3.0 units,Lecture,51605D,38.0,6:00-8:50pm,Thursday,25.0,16.0,"Alon Kraft, Babak Ziai",20173,RED
,,,Lab,51606R,38.0,4:00-5:50pm,Thursday,25.0,16.0,Iain Gulin,20173,RED
RED-544,Real Estate Capital Markets,2.0 units,Lecture,51607D,38.0,6:30-8:20pm,Wednesday,50.0,37.0,Shlomi Ronen,20173,RED
RED-551,The Approval Process,4.0 units,Lecture,51608D,38.0,9:00-11:50am,Thursday,25.0,24.0,Michael Keston,20173,RED
RED-562,Legal Issues in Real Estate Development,4.0 units,Lecture,51609D,38.0,8:00-11:50am,Monday,30.0,26.0,Keith Allen-Niesen,20173,RED
RED-563,Introduction to the Asset Management of Real Estate,2.0 units,Lecture,51610D,38.0,8:00-9:50am,Tuesday,30.0,27.0,Stanley Iezman,20173,RED
RED-574,Building Typologies,2.0 units,Lecture,51612D,38.0,4:00-5:50pm,Wednesday,36.0,36.0,"Carl Meyer, Shawn Godkin",20173,RED
RED-590,Directed Research,1.0-12.0 units,Lecture,51614D,38.0,TBA,TBA,10.0,0.0,Jennifer Hsu,20173,RED
RED-598,Real Estate Product Development,"2.0-4.0 units, max 12",Lecture,51615D,38.0,6:00-7:50pm,Tuesday,25.0,19.0,Nam Joe,20173,RED
HMGT-512,Information Technology and Patient Engagement,2.0 units,Lecture,51716D,820.0,TBA,TBA,32.0,23.0,Samuel King,20173,HMGT
,,,Lecture,51718D,820.0,TBA,TBA,25.0,12.0,Samuel King,20173,HMGT
HMGT-520,Leading People and Health Care Organizations,4.0 units,Lecture,51710D,820.0,TBA,TBA,34.0,32.0,Agatha King,20173,HMGT
,,,Lecture,51717D,820.0,TBA,TBA,25.0,19.0,,20173,HMGT
HMGT-540,"Health Economics, Financing and Reimbursement",2.0 units,Lecture,51711D,820.0,TBA,TBA,30.0,28.0,Ian Spatz,20173,HMGT
,,,Lecture,51719D,820.0,TBA,TBA,25.0,17.0,Stanley Augustine,20173,HMGT
HMGT-565,Managing the Organization's Financial Health,4.0 units,Lecture,51720D,820.0,TBA,TBA,25.0,22.0,Joe Nihom,20173,HMGT
,,,Lecture,51722D,820.0,TBA,TBA,25.0,10.0,Anthony Coleman,20173,HMGT
HMGT-570,Strategic Management,4.0 units,Lecture,51712D,820.0,TBA,TBA,25.0,22.0,Michael Harris,20173,HMGT
,,,Lecture,51714D,820.0,TBA,TBA,25.0,19.0,Wayne Sass,20173,HMGT
HMGT-575,Managing and Improving Health,4.0 units,Lecture,51724D,820.0,TBA,TBA,25.0,21.0,Nicholas Merkin,20173,HMGT
,,,Lecture,51725D,820.0,TBA,TBA,25.0,16.0,Micklyn Eppler,20173,HMGT
HMGT-601,Operations Management for Accountability,4.0 units,Lecture,51713D,820.0,TBA,TBA,25.0,18.0,Michael Harris,20173,HMGT
,,,Lecture,51721D,820.0,TBA,TBA,25.0,9.0,Gary Blackard,20173,HMGT
PPD-301,PPD Practices: Internship Seminar,2.0 units,Lecture,51393D,597.0,TBA,TBA,40.0,38.0,Aggie Afarinesh,20172,PPD
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0 units,Lecture,51103D,588.0,2:00-5:00pm,"Tue, Thu",20.0,9.0,Donald Spivack,20172,PPD
PPD-490x,Directed Research,"1.0-8.0 units, max 12",Lecture,51100D,51.0,TBA,TBA,20.0,0.0,Jennifer Hsu,20172,PPD
,,,Lecture,51101D,50.0,TBA,TBA,20.0,0.0,Jennifer Hsu,20172,PPD
,,,Lecture,51107D,59.0,TBA,TBA,15.0,1.0,Jennifer Hsu,20172,PPD
PPD-500,Intersectoral Leadership,2.0 units,Lecture,51324R,532.0,TBA,TBA,24.0,14.0,Frank Zerunyan,20172,PPD
,,,Lecture,51470D,538.0,TBA,TBA,70.0,56.0,William Leach,20172,PPD
PPD-501a,"Economics for Policy, Planning and Development",2.0 units,Lecture,51200R,50.0,5:30-9:40pm,Wednesday,32.0,27.0,Tj McCarthy,20172,PPD
,,,Lecture,51460D,538.0,TBA,TBA,50.0,7.0,John Calanni,20172,PPD
PPD-501b,"Economics for Policy, Planning and Development",2.0 units,Lecture,51201R,51.0,5:30-9:40pm,Wednesday,32.0,19.0,Tj McCarthy,20172,PPD
,,,Lecture,51461D,538.0,TBA,TBA,50.0,7.0,John Calanni,20172,PPD
PPD-502x,Statistical Foundations for Public Management and Policy,2.0 units,Lecture,51301R,536.0,6:00-7:50pm,Tuesday,20.0,13.0,Ray Gonzales,20172,PPD
,,,Lecture,51395R,537.0,6:00-7:50pm,Tuesday,50.0,39.0,Ray Gonzales,20172,PPD
,,,Lecture,51469D,538.0,TBA,TBA,40.0,10.0,John Calanni,20172,PPD
PPD-511,Health Information Systems,2.0 units,Lecture,51211D,51.0,TBA,TBA,35.0,0.0,,20172,PPD
,,,Lecture,51214D,59.0,TBA,TBA,35.0,0.0,,20172,PPD
,,,Lecture,51325D,541.0,TBA,TBA,70.0,62.0,Samuel King,20172,PPD
,,,Lecture,51776D,820.0,TBA,TBA,25.0,19.0,Samuel King,20172,PPD
,,,Lecture,51778D,820.0,TBA,TBA,22.0,9.0,Samuel King,20172,PPD
PPD-517,Concepts and Practices in Managing Health Care Organizations,2.0 units,Lecture,51317D,541.0,TBA,TBA,36.0,31.0,Philip Dalton,20172,PPD
,,,Lecture,51319D,541.0,TBA,TBA,36.0,35.0,Philip Dalton,20172,PPD
PPD-518,Quality of Care Concepts,2.0 units,Lecture,51777D,820.0,TBA,TBA,25.0,21.0,Paveljit Bindra,20172,PPD
PPD-540,Public Administration and Society,4.0 units,Lecture,51462D,538.0,TBA,TBA,40.0,22.0,Tara Blanc,20172,PPD
PPD-541,Public Financial Management and Budgeting,4.0 units,Lecture,51306R,541.0,TBA,TBA,25.0,24.0,Michael Thom,20172,PPD
,,,Lecture,51400D,511.0,TBA,TBA,28.0,23.0,Joseph Kelly,20172,PPD
PPD-542,Policy and Program Evaluation,4.0 units,Lecture,51463D,538.0,TBA,TBA,60.0,44.0,William Leach,20172,PPD
PPD-546,Capstone in Public Administration,4.0 units,Lecture,51309D,541.0,TBA,TBA,25.0,10.0,Donald Morgan,20172,PPD
,,,Lecture,51464D,538.0,TBA,TBA,60.0,38.0,Dr Dora Kingsley Vertenten,20172,PPD
PPD-554,Foundations of Public Policy Analysis,2.0 units,Lecture,51465D,538.0,TBA,TBA,40.0,0.0,Dr Dora Kingsley Vertenten,20172,PPD
PPD-560,Methods for Policy Analysis,4.0 units,Lecture,51466D,538.0,TBA,TBA,25.0,0.0,Mark Phillips,20172,PPD
PPD-569,Applied International Policy Analysis and Management Project,4.0 units,Lecture,51351D,785.0,10:00-2:35pm,Monday,15.0,7.0,Melissa Lopez,20172,PPD
PPD-570,"Applied Statistics for Planning, Policy, and Management",4.0 units,Lecture,51352D,540.0,3:00-6:35pm,"Mon, Wed",40.0,18.0,Jim Moore,20172,PPD
PPD-572,Special Issues in International Public Policy,"1.0-4.0 units, max 12",Lecture,51353D,786.0,2:00-5:10pm,"Tue, Fri",15.0,0.0,Susan Sinclair,20172,PPD
,,,Lecture,51355D,790.0,9:00-12:20pm,"Tue, Thu",20.0,7.0,"Robert Myrtle, Joanna Yu",20172,PPD
PPD-589,Port Engineering: Planning and Operations,3.0 units,Lecture,29610R,450.0,TBA,TBA,15.0,9.0,Hanh Le-Griffin,20172,PPD
PPD-590,Directed Research,1.0-12.0 units,Lecture,51204D,50.0,TBA,TBA,10.0,0.0,Jennifer Hsu,20172,PPD
,,,Lecture,51209D,59.0,TBA,TBA,10.0,3.0,Jennifer Hsu,20172,PPD
,,,Lecture,51213D,51.0,TBA,TBA,10.0,4.0,Jennifer Hsu,20172,PPD
,,,Lecture,51403D,511.0,TBA,TBA,10.0,1.0,Jennifer Hsu,20172,PPD
,,,Lecture,51471D,538.0,TBA,TBA,10.0,1.0,Jennifer Hsu,20172,PPD
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20172,PPD
,"Policy, Planning and Development Perspectives on Gentrification",2.0,Lecture,51321R,536.0,3:00-5:50pm,Monday,25.0,21.0,Elizabeth Falletta,20172,PPD
,Social Marketing,4.0,Lecture,51323R,541.0,TBA,TBA,32.0,15.0,Howard Greenwald,20172,PPD
PPD-613b,"Policy, Planning, and Development International Laboratory","3.0 units, max 6",Lecture,51331R,542.0,TBA,TBA,24.0,12.0,Antonio Bento,20172,PPD
,,,Lecture,51332R,542.0,TBA,TBA,24.0,7.0,Eric Heikkila,20172,PPD
,,,Lecture,51333R,542.0,TBA,TBA,24.0,18.0,Marlon Boarnet,20172,PPD
PPD-642,Strategic Leadership of Organizations,4.0 units,Lecture,51451D,533.0,TBA,TBA,31.0,30.0,Carol Geffner,20172,PPD
PPD-658,Advocacy in Public Administration,4.0 units,Lecture,51402D,511.0,TBA,TBA,25.0,22.0,Matthew Wheeler,20172,PPD
PPD-664,Contract Management,2.0 units,Lecture,51311R,541.0,TBA,TBA,25.0,11.0,Tomson Ong,20172,PPD
PPD-667,Public Ethics,4.0 units,Lecture,51312R,541.0,TBA,TBA,16.0,11.0,Terry Cooper,20172,PPD
PPD-684,Leadership Development in the Public and Nonprofit Sectors,2.0 units,Lecture,51313R,541.0,TBA,TBA,25.0,19.0,Ann Reyes,20172,PPD
PPD-685,Human Resources Management in Public and Non-Profit Sectors,2.0 units,Lecture,51468D,538.0,TBA,TBA,40.0,26.0,Tara Blanc,20172,PPD
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51202D,50.0,TBA,TBA,20.0,10.0,Jennifer Hsu,20172,PPD
,,,Lecture,51203D,51.0,TBA,TBA,20.0,11.0,Jennifer Hsu,20172,PPD
PPD-794a,Doctoral Dissertation,2.0 units,Lecture,51205D,59.0,TBA,TBA,5.0,0.0,Julie Zissimopoulos,20172,PPD
PPD-794b,Doctoral Dissertation,2.0 units,Lecture,51206D,59.0,TBA,TBA,10.0,0.0,Julie Zissimopoulos,20172,PPD
PPD-794c,Doctoral Dissertation,2.0 units,Lecture,51207D,59.0,TBA,TBA,10.0,0.0,Julie Zissimopoulos,20172,PPD
PPD-794d,Doctoral Dissertation,2.0 units,Lecture,51208D,59.0,TBA,TBA,10.0,0.0,Julie Zissimopoulos,20172,PPD
PPD-794z,Doctoral Dissertation,0.0 units,Lecture,51210D,59.0,TBA,TBA,10.0,1.0,Julie Zissimopoulos,20172,PPD
PPDE-589,"Public Policy and Administration in the European Union, Germ",6.0 units,Lecture,51051D,523.0,TBA,TBA,15.0,12.0,William Resh,20172,PPDE
PPDE-610,Population Health Management,2.0 units,Lecture,50900R,541.0,TBA,TBA,20.0,0.0,Clyde Wesp Jr,20172,PPDE
PPDE-648,Performance Management,2.0 units,Lecture,51073D,538.0,TBA,TBA,25.0,8.0,Tara Blanc,20172,PPDE
PLUS-694a,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51540D,59.0,TBA,TBA,20.0,0.0,,20172,PLUS
PLUS-694b,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51541D,59.0,TBA,TBA,20.0,0.0,,20172,PLUS
PLUS-694c,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51542D,59.0,TBA,TBA,20.0,0.0,,20172,PLUS
PLUS-694d,"Planning, Design and Development Professional Dissertation",2.0 units,Lecture,51543D,59.0,TBA,TBA,20.0,0.0,,20172,PLUS
PLUS-694z,"Planning, Design and Development Professional Dissertation",0.0 units,Lecture,51544D,59.0,TBA,TBA,20.0,0.0,,20172,PLUS
