name,title,year,citation,link,publisher,type
Lois M. Takahashi,Community Responses to Human Service Delivery in US Cities,1998,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:HDshCWvjkbEC,The Guilford Press,Journal
Lois M. Takahashi,Explaining access to human services: the influence of descriptive and behavioral variables,2001,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M3ejUd6NZC8C,Blackwell Publishers Inc.,Journal
Lois M. Takahashi,"Homelessness, AIDS, and stigmatization: The NIMBY syndrome in the United States at the end of the twentieth century",1998,194,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Y0pCki6q_DkC,Oxford University Press,Book
Lois M. Takahashi,Bridging the gap between urban health and urban planning,2005,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dhFuZR0502QC,Springer US,Part of Book
Lois M. Takahashi,Concepts of difference in community health,1998,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:9yKSN-GCB0IC,Syracuse: Syracuse University Press,Journal
Lois M. Takahashi,"Representation, attitudes, and behavior: analyzing the spatial dimensions of community response to mental disability",1997,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:7PzlFSSx8tAC,SAGE Publications,Journal
Lois M. Takahashi,WHEN DOES “RACE” MATTER? EXPLORING VARIATION IN ATTITUDES TOWARD CONTROVERSIAL FACILITIES,1997,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:maZDTaKrznsC,Taylor & Francis Group,Journal
Lois M. Takahashi,"Environmental policy in Thailand: values, attitudes, and behavior among the slum dwellers of Bangkok",1997,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_kc_bZDykSQC,SAGE Publications,Journal
Lois M. Takahashi,The changing dynamics of community opposition to human service facilities,1997,153,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Tyk-4Ss8FVUC,Taylor & Francis Group,Journal
Lois M. Takahashi,Accepting and rejecting communities,1996,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:iH-uZ7U-co4C,Campaign for New Community,Other
Lois M. Takahashi,A decade of understanding homelessness in the USA: from characterization to representation,1996,130,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:YsMSGLbcyi4C,Sage Publications,Journal
Lois M. Takahashi,"[BOOK REVIEW] Out of place, homeless mobilizations, subcities, and contested landscapes",1998,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RGFaLdJalmkC,Proquest ABI/INFORM,Journal
Lois M. Takahashi,National attitudes toward controversial human services.,1994,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:mVmsd5A6BfQC,,Other
Lois M. Takahashi,The socio-spatial stigmatization of homelessness and HIV/AIDS: toward an explanation of the NIMBY syndrome,1997,264,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:UeHWp8X0CEIC,Pergamon,Journal
Lois M. Takahashi,"THE VISIBLE POOR-HOMELESSNESS IN THE UNITED-STATES-BLAU, J",1994,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:BqipwSGYUEgC,AMER SOCIOLOGICAL ASSOC,Journal
Lois M. Takahashi,"Defense-less territory: workers, communities, and the decline of military production in Los Angeles",1993,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:4DMP91E08xMC,SAGE Publications,Journal
Lois M. Takahashi,Lost in the streets: Homelessness in America--The Visible Poor: Homelessness in the United States by Joel Blau,1994,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:CHSYGLWDkRkC,American Sociological Association,Journal
Lois M. Takahashi,Seeing people differently: the sociospatial construction of disability,1997,178,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:zYLM7Y9cAGgC,SAGE Publications,Journal
Lois M. Takahashi,Community Opposition Toward Controversial Human Services: A National Portrait of Behavior and Attitudes in the USA,1993,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:GnPB-g6toBAC,"Department of Geography, University of Southern California",Other
Lois M. Takahashi,The Future of Technopolis: Militarized Industrial Spaces in Southern California,1991,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:35N4QoGY0k4C,"School of Urban & Regional Planning?, University of Southern California",Other
Lois M. Takahashi,"Defense industries, workers, and communities in Los Angeles County",1990,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:isC4tDSrTZIC,"Department of Geography?, University of Southern California",Other
Lois M. Takahashi,"GOVERNMENT AND HOUSING-DEVELOPMENTS IN 7 COUNTRIES, VOL 36, URBAN AFFAIRS ANNUAL REVIEWS-VANVLIET, W, VANWEESEP, J",1991,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:SeFeTyx0c_EC,BLACKWELL PUBLISHERS,Journal
Lois M. Takahashi,"Characteristics of the homeless population in downtown Los Angeles, 1988-1989",1989,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:k_IJM867U9cC,"Department of Geography, University of Southern California",Other
Lois M. Takahashi,Illicit Massage Parlors,,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:K3LRdlH-MEoC,Routledge,Part of Book
Lois M. Takahashi,"Stigmatization, HIV/AIDS, and communities of color: Exploring response to human service facilities",1997,55,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:roLk4NBRz8UC,Pergamon,Journal
Shui Yan Tang,"Global diffusion of COVID‐19 policies: The role of geographic, institutional, and cultural cues",2024,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:YJSMXgW81ikC,,Journal
Shui Yan Tang,"COVID‐19 emergency policies, financial security, and social equity: Worldwide evidence",2023,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:_V0JUKP8578C,"Wiley Subscription Services, Inc.",Journal
Shui Yan Tang,"Advancing the frontiers of genomic public administration: From genetics to administrative attitudes, behaviors, and practices",2023,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:CLPBug3NTQYC,"Wiley Subscription Services, Inc.",Journal
Shui Yan Tang,Policy implementation through performance measurement: A study of water pollution remediation in China's Huai River Basin,2024,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:FlduMtdN19MC,,Journal
Shui Yan Tang,"Diffusion of COVID-19 Policy Adoption as Global Governance: The Role of Geography, Culture, and Institutions",2023,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:6Dd5luMImnEC,SSRN,Other
Lois M. Takahashi,Differences in health and welfare between homeless and homed welfare applicants in Los Angeles County,1994,26,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:YOwf2qJgpHMC,Pergamon,Journal
Shui Yan Tang,Designers of collaboration mandates for sustainable natural resource management must address public agencies’ concerns about losing autonomy and influence,2022,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:8LfMcXwVQboC,London School of Economics and Political Science,Journal
Shui Yan Tang,"Resource dependency, perceived political environment, and ENGO advocacy under authoritarian rule",2022,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:9Pw2l-cN0AIC,Routledge,Journal
Shui Yan Tang,Evaluating California’s Sustainable Groundwater Management Act: The first five years of governance and planning,2021,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:QaLwMs-zPFMC,,Journal
Lois M. Takahashi,Navigating the time–space context of HIV and AIDS:: daily routines and access to care,2001,74,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:WF5omc3nYNoC,Pergamon,Journal
Shui Yan Tang,Managing environmental change through inter-agency collaboration: Protective governance in mandated sustainability planning,2021,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:2VmNxfDIOWgC,Elsevier,Journal
Shui Yan Tang,When agency priorities matter: Risk aversion for autonomy and turf protection in mandated collaboration,2023,9,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:EpJ50YjRFhcC,Oxford University Press,Journal
Shui Yan Tang,"In the early global fight against COVID-19, quick mask mandates were most effective",2021,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:dpaHy1TF288C,London School of Economics and Political Science,Journal
Shui Yan Tang,Rethinking local and regional governance in China: An institutional design and development perspective,2021,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:9hNLEifDsrsC,Elsevier,Journal
Shui Yan Tang,Effects of Early Mask Mandates and Other Policy Interventions on COVID-19 Infections,2021,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:rKOGDx9nJ1EC,,Other
Shui Yan Tang,How Early? Worldwide Evidence from Early Mask Mandates and Other Policy Interventions on COVID-19 Infection and Death,2021,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:bQkGhl1z2hUC,[Sl]: SSRN,Other
Shui Yan Tang,Enforcement officials' coping strategies in a changing regulatory environment,2022,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:bCDyRX4i8-MC,Blackwell Publishing Ltd,Journal
Shui Yan Tang,Campaign-Style Enforcement Coupled with Public Participation: A Case Study of Central Environmental Protection Inspection in China Haitao Yin Shanghai Jiao Tong University …,2020,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:8rj-XRKUtKYC,APPAM,Journal
Shui Yan Tang,"Global Diffusion of COVID-19 Policy Adoption: The Role of Geographic, Cultural, and Institutional Cues",2023,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:JtjtGO9FvpUC,,Journal
Shui Yan Tang,Lessons from COVID-19 responses in East Asia: Institutional infrastructure and enduring policy instruments,2020,170,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:PXxrOWvQdDgC,SAGE Publications,Journal
Shui Yan Tang,Policy design for COVID‐19: worldwide evidence on the efficacies of early mask mandates and other policy interventions,2021,53,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:0KZCP5UExFUC,"Wiley Subscription Services, Inc.",Journal
Shui Yan Tang,Responses to COVID-19 in China and the United States: How governance matters,2020,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:fveVehIkgekC,,Journal
Shui Yan Tang,Agency-level incentives and risk management in mandated collaboration,2020,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:qNJvDq80yDAC,APPAM,Journal
Shui Yan Tang,an international journal for the study of China,2020,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:fTLh7q_iUBEC,,Other
Shui Yan Tang,Coping Under Adversity: Understanding Frontline Officials’ Strategies for Regulatory Enforcement,2020,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:SGnGYi2HwEIC,Academy of Management,Journal
Shui Yan Tang,Beyond governance for economic growth: understanding incentive distortions in the Chinese bureaucracy,2020,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:Xc-mKOjpdrwC,Edward Elgar Publishing,Part of Book
Shui Yan Tang,How governance shapes emergency management: China's mixed records in responding to COVID-19,2020,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:D52hNgOu9GcC,Sage Publications,Journal
Shui Yan Tang,Changing levels of job satisfaction among local environmental enforcement officials in China,2020,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:Rc-B-9qnGaUC,Cambridge University Press,Journal
Shui Yan Tang,Policy uncertainty and corporate performance in government-sponsored voluntary environmental programs,2018,28,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:bO_hriczGZwC,Academic Press,Journal
Shui Yan Tang,Examining strategic sustainability plans and smart-growth land-use measures in California cities,2018,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:OWf_fnsf0g4C,Routledge,Journal
Shui Yan Tang,Comparing emergency responses to COVID-19: a governance and intergovernmental perspective,2020,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:QLZAdv6BrvsC,,Journal
Shui Yan Tang,Understanding Regulatory Decoupling in Street-level Enforcement Bureaucracies,2018,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:Q3_nmhWTCy0C,,Other
Shui Yan Tang,"Fiscal Transfers, Elections, and Local Governance in Rural China",2018,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ggl5G2IAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ggl5G2IAAAAJ:WIVIxizkzXoC,,Other
